Replay 1|true|1226
-302.1273498535156,471.8932189941406,-253.3045196533203|0.026874011382460594,-1.1516038966874476e-07,0.9996388554573059|1.3304997992236167e-07,1,1.1162511981410717e-07|Freefall
-302.1138610839844,472.10467529296875,-252.80258178710938|0.02687378041446209,-9.319806792973395e-08,0.9996388554573059|1.0668686911685654e-07,1,9.036362058623126e-08|Freefall
-302.1014099121094,472.2616271972656,-252.34036254882812|0.02687378041446209,-5.96426730226085e-08,0.9996388554573059|6.71305642185871e-08,1,5.785951984194071e-08|Freefall
-302.0900573730469,472.36407470703125,-251.91783142089844|0.02687378041446209,-2.6115955620298337e-08,0.9996388554573059|2.7608020758407292e-08,1,2.538319066047734e-08|Freefall
-302.07977294921875,472.4120178222656,-251.53501892089844|0.02687378041446209,7.382115807530454e-09,0.9996388554573059|-1.1880787909035462e-08,1,-7.065386053994871e-09|Freefall
-302.070556640625,472.4054870605469,-251.19192504882812|0.02687378041446209,4.085156390942757e-08,0.9996388554573059|-5.1335891981807436e-08,1,-3.948623472638246e-08|Freefall
-302.0623779296875,472.34442138671875,-250.88851928710938|0.02687378041446209,7.429241577483481e-08,0.9996388554573059|-9.075731810526122e-08,1,-7.187938422248408e-08|Freefall
-302.0552978515625,472.2288818359375,-250.6248321533203|0.02687378041446209,8.494650671764248e-08,0.9996388554573059|-1.027650569085381e-07,1,-8.221451253120904e-08|Freefall
-302.0492858886719,472.058837890625,-250.40084838867188|0.02687378041446209,7.284302938614928e-08,0.9996388554573059|-8.739419854464359e-08,1,-7.05198814898722e-08|Freefall
-302.0443420410156,471.83428955078125,-250.21658325195312|0.02687378041446209,6.074988334603404e-08,0.9996388554573059|-7.203644969422385e-08,1,-5.883524423211384e-08|Freefall
-302.0404357910156,471.55523681640625,-250.07200622558594|0.02687378041446209,4.8667072150010426e-08,0.9996388554573059|-5.669181390999256e-08,1,-4.716058299436554e-08|Freefall
-302.03741455078125,471.3101806640625,-249.95985412597656|0.026873912662267685,3.961174144251345e-08,0.9996388554573059|-4.5191928421672856e-08,1,-3.841113027647225e-08|Freefall
-302.03106689453125,470.8336486816406,-249.7233123779297|0.026874247938394547,2.4532418763101305e-08,0.9996387958526611|-2.604181403853545e-08,1,-2.384117436804445e-08|Freefall
-302.0247802734375,470.3910827636719,-249.48941040039062|0.026874056085944176,1.2480559696825821e-08,0.9996388554573059|-1.0736427746849131e-08,1,-1.219643408489901e-08|Freefall
-302.0174255371094,469.89404296875,-249.21578979492188|0.026874100789427757,4.389937025006674e-10,0.9996388554573059|4.555886778945251e-09,1,-5.61631907647353e-10|Freefall
-302.0111999511719,469.4855041503906,-248.98451232910156|0.026874074712395668,-8.58543103277043e-09,0.9996388554573059|1.6016555193232307e-08,1,8.15794720665508e-09|Freefall
-301.99951171875,468.7364501953125,-248.5494384765625|0.02687419205904007,-2.3613292654545148e-08,0.9996387958526611|3.510136892259652e-08,1,2.2678163347222835e-08|Freefall
-301.99169921875,468.24615478515625,-248.25860595703125|0.02687416784465313,-3.2622306633811604e-08,0.9996387958526611|4.654247121038679e-08,1,3.13828500964064e-08|Freefall
-301.9803466796875,467.54473876953125,-247.83607482910156|0.02687421627342701,-4.462533809146407e-08,0.9996387958526611|6.17858830764817e-08,1,4.298041389461105e-08|Freefall
-301.9646301269531,466.59130859375,-247.25209045410156|0.021672865375876427,-5.560982430097283e-08,0.9997650980949402|8.042585619705278e-08,1,5.3879421813007866e-08|Freefall
-301.95184326171875,465.76727294921875,-246.740234375|-0.00576611515134573,7.8601081199281e-09,0.9999833703041077|9.322405958300806e-08,1,-7.322688677646738e-09|Freefall
-301.9541320800781,464.88873291015625,-246.19284057617188|-0.03728010877966881,1.1082325102051982e-07,0.9993048310279846|4.898331695812885e-08,1,-1.0907297109952196e-07|Landed
-301.9678649902344,464.81866455078125,-245.76976013183594|-0.07380493730306625,9.837588521577345e-08,0.9972726702690125|-3.490958988550119e-08,1,-1.0122846560989274e-07|Landed
-301.99542236328125,465.0006103515625,-245.3690948486328|-0.09165921807289124,4.247042895144659e-08,0.995790421962738|-6.820767595172583e-08,1,-4.89282570015348e-08|Running
-302.02484130859375,465.8660583496094,-244.96888732910156|-0.10348019748926163,-1.3739444248983546e-08,0.9946315288543701|-1.0271001116279876e-07,1,3.1277835876863946e-09|Jumping
-302.05859375,466.6770324707031,-244.5442352294922|-0.10348372906446457,-5.920228929312543e-08,0.9946311712265015|-1.2291855000512442e-07,1,4.6733124037245943e-08|Freefall
-302.0885009765625,467.2494812011719,-244.20008850097656|-0.10348567366600037,-6.920895145867689e-08,0.9946309328079224|-1.0466178679280347e-07,1,5.8693078841542956e-08|Freefall
-302.1344909667969,467.9650573730469,-243.70700073242188|-0.10348476469516754,-8.25412413973936e-08,0.9946310520172119|-8.033744336444215e-08,1,7.462821827175503e-08|Freefall
-302.1875,468.6261291503906,-243.17483520507812|-0.10348682105541229,-9.586207738720987e-08,0.9946308135986328|-5.6034100026636224e-08,1,9.054946303876932e-08|Freefall
-302.24566650390625,469.2326965332031,-242.6139678955078|-0.10348667204380035,-1.091715375878266e-07,0.9946308135986328|-3.175136242816734e-08,1,1.0645727854807774e-07|Freefall
-302.30426025390625,469.7847595214844,-242.05039978027344|-0.09812579303979874,-1.2043769004321803e-07,0.995173990726471|-6.674580887988668e-09,1,1.203636230684424e-07|Freefall
-302.36004638671875,470.2823486328125,-241.48648071289062|-0.09779738634824753,-1.2719353037482506e-07,0.995206356048584|1.8188885064773785e-08,1,1.295935732059661e-07|Freefall
-302.41534423828125,470.72540283203125,-240.92251586914062|-0.09224355965852737,-1.3135452547885507e-07,0.9957364797592163|4.3975983743393954e-08,1,1.3599083104054444e-07|Freefall
-302.4678039550781,471.1139831542969,-240.35829162597656|-0.08652488142251968,-1.2656654746479035e-07,0.9962496757507324|7.050783068507371e-08,1,1.3316663682871877e-07|Freefall
-302.5290832519531,471.5230712890625,-239.65261840820312|-0.07564396411180496,-8.982132015944444e-08,0.9971348643302917|1.0618121137895287e-07,1,9.813445700501688e-08|Freefall
-302.5614929199219,471.7276306152344,-239.22885131835938|-0.06326079368591309,-3.731220488134568e-08,0.9979970455169678|1.2961561424162937e-07,1,4.560313371371194e-08|Freefall
-302.6065368652344,472.0004577636719,-238.52197265625|-0.05221482738852501,6.926871520818167e-08,0.9986358880996704|1.2177267194601882e-07,1,-6.299630683770374e-08|Freefall
-302.6360168457031,472.15740966796875,-237.95608520507812|-0.03458183631300926,1.2472482069370017e-07,0.999401867389679|6.90044643647525e-08,1,-1.2241173408256145e-07|Freefall
-302.6558837890625,472.2598571777344,-237.38978576660156|-0.0331604965031147,1.4221524224922177e-07,0.9994500279426575|1.1773437336159986e-08,1,-1.4190287345172692e-07|Freefall
-302.67431640625,472.30780029296875,-236.8234405517578|-0.032537009567022324,1.1218842388416306e-07,0.9994705319404602|-3.19342206012152e-08,1,-1.1328745586069999e-07|Freefall
-302.6927490234375,472.30126953125,-236.25709533691406|-0.03246479853987694,8.22300876279769e-08,0.9994728565216064|-7.551297187546879e-08,1,-8.472625978583892e-08|Freefall
-302.711181640625,472.2402038574219,-235.6907501220703|-0.03245645388960838,5.229852462207418e-08,0.9994731545448303|-1.1904602814638565e-07,1,-5.619194354267165e-08|Freefall
-302.7296142578125,472.1246643066406,-235.12440490722656|-0.027071192860603333,2.4768862516566514e-08,0.9996334910392761|-1.4512706059122138e-07,1,-2.8708146970757298e-08|Freefall
-302.74517822265625,471.9546203613281,-234.55795288085938|-0.02135556936264038,5.974772232519854e-09,0.9997719526290894|-1.1782292830275765e-07,1,-8.492885505972936e-09|Freefall
-302.7573547363281,471.7300720214844,-233.99142456054688|-0.020832424983382225,-6.219346815328208e-09,0.9997829794883728|-9.031823822169827e-08,1,4.3387404780048655e-09|Freefall
-302.7690734863281,471.4510192871094,-233.42489624023438|-0.02600593864917755,-1.5924650043075417e-08,0.9996618032455444|-6.28257623702666e-08,1,1.4295642003503417e-08|Freefall
-302.7835998535156,471.1174621582031,-232.85842895507812|-0.03708146885037422,-8.028971265616747e-09,0.9993122220039368|-3.5138377540988586e-08,1,6.7306173967551786e-09|Freefall
-302.8043212890625,470.72943115234375,-232.29214477539062|-0.04869619384407997,3.9669682649901006e-08,0.9988136291503906|-6.2034470893479465e-09,1,-4.0019244806899223e-08|Freefall
-302.82464599609375,470.4026184082031,-231.86764526367188|-0.06091094762086868,1.0510025560961367e-07,0.998143196105957|1.7266444274355308e-08,1,-1.0424209762049941e-07|Freefall
-302.8587646484375,469.919189453125,-231.30201721191406|-0.06698250025510788,1.409502061733292e-07,0.9977541565895081|3.065359166498638e-08,1,-1.392095896335377e-07|Freefall
-302.9064025878906,469.23828125,-230.5952911376953|-0.07291681319475174,1.3334282300547784e-07,0.9973379969596863|3.090048750209462e-08,1,-1.3143954902261612e-07|Freefall
-302.94781494140625,468.6322326660156,-230.0301513671875|-0.07368732988834381,1.21263852292941e-07,0.9972813725471497|2.7440725247629416e-08,1,-1.1956686307712516e-07|Freefall
-302.9792175292969,468.1419372558594,-229.60630798339844|-0.07390765845775604,1.1249037612515167e-07,0.997265100479126|2.479328031768091e-08,1,-1.1096143026634309e-07|Freefall
-303.0210876464844,467.4405212402344,-229.0411834716797|-0.07392770051956177,1.0080795931344255e-07,0.9972636103630066|2.1229924485055562e-08,1,-9.95107782841842e-08|Freefall
-303.07342529296875,466.4870910644531,-228.33477783203125|-0.06874150782823563,9.018759072887406e-08,0.9976345300674438|1.6401752844785733e-08,1,-8.927128192226519e-08|Freefall
-303.1124572753906,465.6630554199219,-227.7694549560547|-0.06286503374576569,9.227319708315918e-08,0.9980220198631287|1.2970673424206325e-08,1,-9.1639051902348e-08|Freefall
-303.17437744140625,464.7845458984375,-227.21510314941406|-0.13426506519317627,0.000023158150725066662,0.9909454584121704|0.0000019763444925047224,1,-0.000023101974875316955|Freefall
-303.2723388671875,463.85150146484375,-226.67843627929688|-0.16236169636249542,0.00007301689038285986,0.9867312908172607|0.000006204693818290252,1,-0.00007297781121451408|Freefall
-303.5697021484375,463.7113342285156,-226.2615966796875|-0.08930600434541702,0.00004693317896453664,0.9960042238235474|0.000004429401542438427,1,-0.000046724308049306273|Landed
-303.96795654296875,463.7085266113281,-225.90565490722656|-0.0639413595199585,-0.00002059788312180899,0.9979536533355713|9.53410904003249e-07,1,0.000020701207176898606|Landed
-304.36920166015625,463.70849609375,-225.5513458251953|-0.062305890023708344,-0.000016717880498617887,0.9980571269989014|-3.311235730052431e-07,1,0.00001672975304245483|Running
-304.7709655761719,463.70849609375,-225.19662475585938|-0.06211668998003006,-0.000001979537046281621,0.9980688691139221|-1.9977905196810752e-07,1,0.0000019709334537765244|Running
-305.1728210449219,463.70849609375,-224.84182739257812|-0.0620950423181057,0.0000014165198081173003,0.998070240020752|-1.4223941136037865e-08,1,-0.0000014201435760696768|Running
-305.5746765136719,463.70849609375,-224.48703002929688|-0.06209227815270424,5.93880486121634e-07,0.9980704188346863|2.3489620915029263e-08,1,-5.935673357271298e-07|Running
-305.87896728515625,463.70849609375,-224.2183837890625|-0.06209207698702812,6.887803039035134e-08,0.9980704188346863|1.587636333511e-08,1,-6.80234890637621e-08|Running
-306.2890930175781,463.70849609375,-223.8562774658203|-0.06209208443760872,-8.072867530017902e-08,0.9980704188346863|1.916924174949486e-09,1,8.10040035048587e-08|Running
-306.7029113769531,463.70849609375,-223.49090576171875|-0.06209208443760872,-8.84231496911525e-08,0.9980704188346863|-7.691455472524922e-09,1,8.81155983734061e-08|Running
-307.2269592285156,463.70849609375,-223.02822875976562|-0.06209208443760872,-9.803200384794764e-08,0.9980704188346863|-1.9690382657699956e-08,1,9.699654412997916e-08|Running
-307.6506042480469,463.64776611328125,-222.65420532226562|-0.06209208443760872,-1.0571169184458995e-07,0.9980704188346863|-2.9280295521516564e-08,1,1.0409447526171789e-07|Running
-307.8436279296875,463.5658264160156,-222.31190490722656|-0.06209208443760872,-1.1146715195309298e-07,0.9980704188346863|-3.6467348252244847e-08,1,1.0941393924213116e-07|Running
-307.9004821777344,463.5589599609375,-221.75714111328125|-0.0620921291410923,-1.1913537178998013e-07,0.9980704188346863|-4.6042920587296976e-08,1,1.16501261970825e-07|Running
-307.94488525390625,463.5749206542969,-221.05056762695312|-0.06209220364689827,-1.1250423170849899e-07,0.9980704188346863|-5.024639904149808e-08,1,1.095957955499216e-07|Running
-307.98004150390625,463.5879821777344,-220.48513793945312|-0.062092240899801254,-5.536355018875838e-08,0.9980704188346863|-2.8802196183619344e-08,1,5.3678732570006105e-08|Running
-308.01519775390625,463.58917236328125,-219.9196014404297|-0.06209227070212364,1.7283120490318993e-09,0.9980704188346863|-7.376308008844035e-09,1,-2.1905506297770216e-09|Running
-308.05035400390625,463.5660095214844,-219.3546600341797|-0.06209230050444603,5.8771391309164756e-08,0.9980704188346863|1.4031280137771773e-08,1,-5.8012094683590476e-08|Running
-308.0854187011719,463.5252990722656,-218.7905731201172|-0.06209233030676842,9.749174267881244e-08,0.9980704188346863|2.9537822854308615e-08,1,-9.584260851625004e-08|Running
-308.1204528808594,463.4666442871094,-218.22767639160156|-0.062092360109090805,8.138048457340119e-08,0.9980704188346863|2.7390377965730295e-08,1,-7.983379646248068e-08|Running
-308.1554870605469,463.4096374511719,-217.66493225097656|-0.06209238991141319,6.528298257535425e-08,0.9980704188346863|2.5244766277410235e-08,1,-6.383865525094734e-08|Running
-308.1905212402344,463.3527526855469,-217.10218811035156|-0.06209241971373558,4.9199229579244275e-08,0.9980704188346863|2.3100989565705277e-08,1,-4.785717777622267e-08|Running
-308.216796875,463.3100891113281,-216.6801300048828|-0.06209244206547737,3.714542629040807e-08,0.9980704188346863|2.1494358293239202e-08,1,-3.5880020732292905e-08|Running
-308.2518310546875,463.2523498535156,-216.1175079345703|-0.06209244579076767,2.108569319148046e-08,0.9980704188346863|1.935378612927252e-08,1,-1.9922410388062417e-08|Running
-308.2957458496094,463.20367431640625,-215.41226196289062|-0.06209244579076767,1.0303092823349402e-09,0.9980704188346863|1.6680640868571572e-08,1,5.442994579357707e-12|Running
-308.3221130371094,463.1820068359375,-214.9886474609375|-0.06209244579076767,-1.0992645904650544e-08,0.9980704188346863|1.5078125414902388e-08,1,1.1951946099486577e-08|Running
-308.3572692871094,463.16363525390625,-214.4233856201172|-0.06209244579076767,-2.701127854720653e-08,0.9980704188346863|1.2943035088142096e-08,1,2.7868718888157673e-08|Running
-308.4012145996094,463.1553039550781,-213.7164764404297|-0.06209244579076767,-4.701533384832146e-08,0.9980704188346863|1.0276739459413875e-08,1,4.774557282871683e-08|Running
-308.4363708496094,463.1500244140625,-213.1509246826172|-0.06209244579076767,-6.300321331309533e-08,0.9980704188346863|8.145754293309437e-09,1,6.363178783885814e-08|Running
-308.4627380371094,463.1460876464844,-212.7267608642578|-0.06209244579076767,-7.498516652049148e-08,0.9980704188346863|6.5487109068840255e-09,1,7.553754954869873e-08|Running
-308.4978942871094,463.1155700683594,-212.1622772216797|-0.06209244579076767,-9.09491717493438e-08,0.9980704188346863|4.420912080860262e-09,1,9.140003953689302e-08|Running
-308.5328369140625,463.0526428222656,-211.60067749023438|-0.06209244579076767,-1.0689954876852426e-07,0.9980704188346863|2.294930911972415e-09,1,1.0724899368597107e-07|Running
-308.5756530761719,462.914306640625,-210.91250610351562|-0.06209244579076767,-1.2681837802119844e-07,0.9980704188346863|-3.5998967695682893e-10,1,1.2704116159056866e-07|Running
-308.609375,462.7423095703125,-210.3708038330078|-0.06209244579076767,-9.008549284317269e-08,0.9980704188346863|-1.4940814141439773e-09,1,9.016670787787007e-08|Running
-308.6345520019531,462.5775451660156,-209.96548461914062|-0.06209244579076767,-4.939747100252134e-08,0.9980704188346863|-2.0971444580908383e-09,1,4.936250164178091e-08|Running
-308.676513671875,462.3035583496094,-209.28997802734375|-0.06209244579076767,1.8358004894025726e-08,0.9980704188346863|-3.1013944745694744e-09,1,-1.858644260721576e-08|Running
-308.7100830078125,462.1506652832031,-208.74957275390625|-0.06209244579076767,7.251031775012962e-08,0.9980704188346863|-3.904025103196318e-09,1,-7.28933855498326e-08|Running
-308.73504638671875,462.0135803222656,-208.3483123779297|-0.06209244579076767,9.535714440289667e-08,0.9980704188346863|-3.898817269032406e-09,1,-9.578405268939605e-08|Running
-308.7760314941406,461.7575988769531,-207.68922424316406|-0.06209244579076767,7.431064830143441e-08,0.9980704188346863|-1.868782018021875e-09,1,-7.457057904503017e-08|Running
-308.808349609375,461.5163269042969,-207.16983032226562|-0.06209244579076767,5.748962195184504e-08,0.9980704188346863|-2.4631358064297615e-10,1,-5.761609500609666e-08|Running
-309.0447082519531,461.2285461425781,-206.75343322753906|-0.13402482867240906,0.00002222352850367315,0.9909780025482178|0.0000019011897620657692,1,-0.00002216872962890193|Running
-309.4296569824219,461.0227966308594,-206.4057159423828|-0.2267095148563385,0.00005904552017454989,0.9739624261856079|0.000008435742529400159,1,-0.00005866043284186162|Running
-309.82489013671875,460.8691711425781,-206.05657958984375|-0.30978184938430786,0.00006316257349681109,0.9508076310157776|0.00001358443023491418,1,-0.00006200451025506482|Running
-310.2286682128906,460.662353515625,-205.7000274658203|-0.38012415170669556,0.000048673671699361876,0.9249354600906372|0.00001454823086532997,1,-0.00004664491643779911|Running
-310.6373596191406,460.5005187988281,-205.3391571044922|-0.43898090720176697,0.00003452535383985378,0.8984963893890381|0.000013118697097525,1,-0.000032016265322454274|Running
-310.8368225097656,460.3642272949219,-204.8805694580078|-0.42378491163253784,0.000013504638445738237,0.9057628512382507|0.000005887770385015756,1,-0.000012154936484876089|Running
-310.8771057128906,460.2231750488281,-204.3430633544922|-0.381098210811615,0.000011114814697066322,0.9245345592498779|0.000004643333795684157,1,-0.000010108056812896393|Running
-310.9111022949219,460.06964111328125,-203.79898071289062|-0.33879032731056213,0.000014979113984736614,0.9408618807792664|0.000005435083949123509,1,-0.000013963537639938295|Running
-310.9457092285156,459.96661376953125,-203.24325561523438|-0.30106109380722046,0.00001361823160550557,0.9536048769950867|0.0000043891618588531855,1,-0.00001289509509661002|Running
-310.9718933105469,459.9217224121094,-202.82273864746094|-0.2761140763759613,0.000010937478691630531,0.9611248970031738|0.0000032011607800086495,1,-0.000010460235898790415|Running
-311.0069885253906,459.89154052734375,-202.25912475585938|-0.24672794342041016,0.00000765477761888178,0.9690847992897034|0.000001954342678800458,1,-0.000007401402399409562|Running
-311.0509338378906,459.8867492675781,-201.5526580810547|-0.21493405103683472,0.000005240068730927305,0.9766285419464111|0.0000011409756552893668,1,-0.000005114364284963813|Running
-311.07733154296875,459.88140869140625,-201.12864685058594|-0.19854719936847687,0.0000042888445932476316,0.9800913333892822|8.592280664743157e-07,1,-0.0000042019014472316485|Running
-311.12127685546875,459.86053466796875,-200.42196655273438|-0.17499497532844543,0.000002883396518882364,0.9845693111419678|5.04570323300868e-07,1,-0.000002838905402313685|Running
-311.1564636230469,459.8436584472656,-199.8566436767578|-0.15900775790214539,0.0000021549651592067676,0.9872773289680481|3.3818315614553285e-07,1,-0.000002128268761225627|Running
-311.191650390625,459.8294677734375,-199.291259765625|-0.14537803828716278,0.0000015676246221119072,0.9893761873245239|2.2179476388828334e-07,1,-0.000001551867285343178|Running
-311.22686767578125,459.818115234375,-198.72581481933594|-0.13367144763469696,0.000001139962819252105,0.9910256862640381|1.4612851373385638e-07,1,-0.0000011305756970614311|Running
-311.2620849609375,459.8095397949219,-198.1603240966797|-0.12360521405935287,8.381661587009148e-07,0.9923314452171326|9.800134392889959e-08,1,-8.324362283929077e-07|Running
-311.2972106933594,459.8013610839844,-197.59481811523438|-0.11494958400726318,6.193528179210261e-07,0.993371307849884|6.645912975500323e-08,1,-6.157952725516225e-07|Running
-311.3323974609375,459.7931823730469,-197.02932739257812|-0.10750826448202133,4.5747989929623145e-07,0.9942041635513306|4.530570052452276e-08,1,-4.5524768665927695e-07|Running
-311.3675842285156,459.7806396484375,-196.46389770507812|-0.1011120155453682,3.3752186823221564e-07,0.9948750734329224|3.101765955193514e-08,1,-3.361081439834379e-07|Running
-311.40277099609375,459.7626037597656,-195.89862060546875|-0.09561484307050705,2.4893765271372104e-07,0.9954184293746948|2.1318328435881995e-08,1,-2.480357181866566e-07|Running
-311.43798828125,459.7474060058594,-195.33326721191406|-0.09089092165231705,1.836279039935107e-07,0.9958608746528625|1.4739962139742602e-08,1,-1.8304582738437603e-07|Running
-311.47320556640625,459.732421875,-194.7678985595703|-0.08683186769485474,1.5206943260182015e-07,0.996222972869873|1.1453543891093432e-08,1,-1.5164766864472767e-07|Running
-311.5084228515625,459.721435546875,-194.20242309570312|-0.08334434032440186,1.441057264628398e-07,0.9965208172798157|1.0303723207982785e-08,1,-1.4374708712239226e-07|Running
-311.5436706542969,459.7111511230469,-193.63693237304688|-0.08034803718328476,1.2804426319235063e-07,0.9967668652534485|8.740285828423566e-09,1,-1.2775505808804155e-07|Running
-311.57891845703125,459.7008972167969,-193.07144165039062|-0.07777389883995056,1.2383246428271377e-07,0.9969710111618042|8.079079627520969e-09,1,-1.2357843104382482e-07|Running
-311.614013671875,459.6861877441406,-192.5060577392578|-0.07556252181529999,1.2281518024792604e-07,0.9971410632133484|7.722161576850795e-09,1,-1.2258213644145144e-07|Running
-311.649169921875,459.6699523925781,-191.9407196044922|-0.07366283982992172,1.1910737640619118e-07,0.9972832202911377|7.251969247334955e-09,1,-1.1889619599969592e-07|Running
-311.6842956542969,459.65185546875,-191.37542724609375|-0.07203096151351929,1.1502061170176603e-07,0.9974023699760437|6.777060246321298e-09,1,-1.1483074047191622e-07|Running
-311.71063232421875,459.637451171875,-190.9514923095703|-0.07096747308969498,1.001543878942357e-07,0.9974786043167114|5.7503055650443e-09,1,-9.999843797459107e-08|Running
-311.75457763671875,459.61785888671875,-190.2447967529297|-0.06942696124315262,1.1473250083327002e-07,0.9975870251655579|6.273021213587526e-09,1,-1.1457344584187013e-07|Running
-311.7897033691406,459.60260009765625,-189.67942810058594|-0.06838224083185196,9.839166636993468e-08,0.9976592063903809|5.255601287501577e-09,1,-9.826229074860748e-08|Running
-311.8248596191406,459.58734130859375,-189.1140594482422|-0.06749331951141357,8.078492896856915e-08,0.9977197051048279|4.186583968390778e-09,1,-8.068634826940979e-08|Running
-311.8599853515625,459.57208251953125,-188.54869079589844|-0.06673118472099304,7.572974425329448e-08,0.9977709650993347|3.7860097279462934e-09,1,-7.564570836393614e-08|Running
-311.8951416015625,459.5589904785156,-187.98326110839844|-0.06607677787542343,7.990975348093343e-08,0.9978145360946655|3.8685707970387284e-09,1,-7.982858818422756e-08|Running
-311.9302978515625,459.5504455566406,-187.4177703857422|-0.0655146986246109,9.08940194221941e-08,0.9978516101837158|4.302673328737683e-09,1,-9.080721952159365e-08|Running
-311.9566345214844,459.5460510253906,-186.9936065673828|-0.06514841318130493,1.0250050053173254e-07,0.9978755712509155|4.7991717266882006e-09,1,-1.0240539438655105e-07|Running
-311.9917907714844,459.5443115234375,-186.4280548095703|-0.06472080945968628,1.2129012816330942e-07,0.9979034066200256|5.628120636202993e-09,1,-1.2117992298499303e-07|Running
-312.0269470214844,459.5411376953125,-185.8625030517578|-0.06435059010982513,9.030187442249371e-08,0.9979273676872253|4.172437950700214e-09,1,-9.022037517070203e-08|Running
-312.0621032714844,459.5374450683594,-185.2969512939453|-0.06403212249279022,4.396406794171526e-08,0.9979478120803833|2.0186821103607144e-09,1,-4.3924949011397985e-08|Running
-312.0972595214844,459.5335388183594,-184.7313995361328|-0.0637584999203682,-7.223114328880342e-10,0.9979653358459473|-5.1273197493317824e-11,1,7.205083196737405e-10|Running
-312.1412048339844,459.5323791503906,-184.0244598388672|-0.06346727907657623,-5.4888527500907e-08,0.9979839324951172|-2.5535027425860335e-09,1,5.483702025799175e-08|Running
-312.1763610839844,459.535400390625,-183.45895385742188|-0.06327120959758759,-9.721114935246078e-08,0.9979963898658752|-4.50544890284732e-09,1,9.712067594591645e-08|Running
-312.21148681640625,459.5445251464844,-182.89369201660156|-0.06310457736253738,-8.65770033442459e-08,0.9980069398880005|-4.005601184076113e-09,1,8.649662674997671e-08|Running
-312.24664306640625,459.561279296875,-182.32882690429688|-0.06296174973249435,-5.807995862028292e-08,0.9980159401893616|-2.679017674367401e-09,1,5.802641211971604e-08|Running
-312.28179931640625,459.5838317871094,-181.76400756835938|-0.06283911317586899,-2.9283052427331313e-08,0.9980236887931824|-1.3390848430105962e-09,1,2.92567268189714e-08|Running
-312.30816650390625,459.60296630859375,-181.34039306640625|-0.06275919824838638,-7.54085238696689e-09,0.9980286955833435|-3.276548476982555e-10,1,7.535143176085057e-09|Running
-312.35211181640625,459.6372375488281,-180.63436889648438|-0.06264343857765198,2.8887138014965785e-08,0.9980359673500061|1.365727086977131e-09,1,-2.8858263334541334e-08|Running
-312.38726806640625,459.66571044921875,-180.06954956054688|-0.06256494671106339,5.815594761315879e-08,0.9980409145355225|2.7252393675070152e-09,1,-5.8099264066413525e-08|Running
-312.41363525390625,459.6875915527344,-179.64598083496094|-0.0625142753124237,8.015628338853276e-08,0.9980440735816956|3.746583487895805e-09,1,-8.007869922721511e-08|Running
-312.44879150390625,459.718017578125,-179.08132934570312|-0.06245523691177368,1.0953167617344661e-07,0.9980477690696716|5.10969089262403e-09,1,-1.0942617478804095e-07|Running
-312.48394775390625,459.75048828125,-178.51686096191406|-0.062404144555330276,1.0261944538569878e-07,0.9980509877204895|4.782007678727496e-09,1,-1.0252084337025735e-07|Running
-312.52789306640625,459.79412841796875,-177.81150817871094|-0.06234969198703766,4.8670809604800525e-08,0.9980543851852417|2.2621888806639845e-09,1,-4.8624368531591244e-08|Running
-312.56304931640625,459.8307189941406,-177.2472381591797|-0.062313009053468704,5.587179607857706e-09,0.9980566501617432|2.4988955349414255e-10,1,-5.582456719110951e-09|Running
-312.5979309082031,459.87603759765625,-176.68655395507812|-0.06228182092308998,-3.743857845961429e-08,0.9980586171150208|-1.7595122026037302e-09,1,3.7401605368359014e-08|Running
-312.632080078125,459.949462890625,-176.13735961914062|-0.06225510686635971,-8.041222088195354e-08,0.9980602860450745|-3.7664169560969185e-09,1,8.03335638011049e-08|Running
-312.6654968261719,460.06268310546875,-175.60015869140625|-0.06223217770457268,-1.0518184012653364e-07,0.9980617165565491|-4.921710150540548e-09,1,1.0507922354463517e-07|Running
-312.6977233886719,460.2210998535156,-175.08218383789062|-0.06221247836947441,-7.547711078359498e-08,0.9980629086494446|-3.5291474187459926e-09,1,7.540361224300796e-08|Running
-312.7218017578125,460.3633117675781,-174.6951141357422|-0.06219964101910591,-5.321106399946984e-08,0.9980637431144714|-2.48539100411449e-09,1,5.3159403989866405e-08|Running
-312.7620849609375,460.6206970214844,-174.0483856201172|-0.06218104436993599,-1.6126923796377923e-08,0.9980648756027222|-7.471359086963503e-10,1,1.6111643574845402e-08|Running
-312.79443359375,460.83612060546875,-173.52865600585938|-0.062168434262275696,1.3515889740745024e-08,0.9980656504631042|6.422213316703562e-10,1,-1.3502081230853946e-08|Running
-312.8272399902344,461.0543518066406,-173.0011444091797|-0.062157709151506424,4.3135887750622715e-08,0.9980663657188416|2.0304142811511383e-09,1,-4.309300649651959e-08|Running
-312.86053466796875,461.2639465332031,-172.46560668945312|-0.062148503959178925,7.273241919847351e-08,0.9980669021606445|3.417393923399459e-09,1,-7.266049095733251e-08|Running
-312.8943176269531,461.45599365234375,-171.92266845703125|-0.06214061379432678,1.0230503022512494e-07,0.9980673789978027|4.803189845858924e-09,1,-1.0220407631322814e-07|Running
-312.9201354980469,461.5835266113281,-171.50762939453125|-0.062135472893714905,1.2446855635062093e-07,0.9980677366256714|5.8417515269582054e-09,1,-1.2434584562015516e-07|Running
