Replay 1|true|798
-335.6860656738281,15.228779792785645,44.57099533081055|-0.9092064499855042,-1.5399791664094664e-08,-0.4163455069065094|-1.4133389569792598e-08,1,-6.123810791791584e-09|Running
-336.2924499511719,15.224562644958496,44.293975830078125|-0.9092702269554138,-8.112539973126331e-08,-0.4162062406539917|-7.449639127798946e-08,1,-3.216685584561674e-08|Running
-337.0201110839844,15.222563743591309,43.961524963378906|-0.9093332290649414,-8.552908070669218e-08,-0.41606855392456055|-7.854608696789e-08,1,-3.389948588505831e-08|Running
-337.6264953613281,15.225540161132812,43.68449783325195|-0.9093755483627319,-5.8149026926912484e-08,-0.4159761369228363|-5.340641351381237e-08,1,-2.3036275109689086e-08|Running
-338.2328796386719,15.230154991149902,43.40747833251953|-0.9094099402427673,-3.06429797092278e-08,-0.4159008860588074|-2.8150848763175418e-08,1,-1.212384148630008e-08|Running
-339.2030944824219,15.239533424377441,42.96424102783203|-0.9094542860984802,1.3510025098639744e-08,-0.4158039391040802|1.2390261261430169e-08,1,5.391118662601002e-09|Running
-340.1733093261719,15.232203483581543,42.52100372314453|-0.9094871282577515,5.774887057441447e-08,-0.41573208570480347|5.301066963170342e-08,1,2.2938683841289276e-08|Running
-340.9014587402344,15.235905647277832,42.18959045410156|-0.9096053242683411,9.154167202041208e-08,-0.41547346115112305|8.40385965261703e-08,1,3.634340828284621e-08|Running
-341.5081787109375,15.249951362609863,41.91355895996094|-0.9097109436988831,1.210382833960466e-07,-0.415242075920105|1.1112055631201656e-07,1,4.8045951217545735e-08|Running
-342.9663391113281,15.266544342041016,41.25528335571289|-0.9103721976280212,1.6314876560841185e-08,-0.4137903153896332|1.493787493700438e-08,1,6.563347643151474e-09|Running
-343.8169860839844,15.258410453796387,40.87153625488281|-0.910676896572113,-3.448425189844784e-08,-0.41311928629875183|-3.1758155216721207e-08,1,-1.3465436765613958e-08|Running
-344.547119140625,15.252029418945312,40.54465103149414|-0.9110662937164307,-6.664753726681738e-08,-0.41225990653038025|-6.134807506441575e-08,1,-2.6088825322290177e-08|Running
-345.40985107421875,15.24226188659668,40.18882751464844|-0.913963258266449,1.2660410675380263e-07,-0.40579697489738464|1.161444060926442e-07,1,5.0400551288021234e-08|Running
-346.1622619628906,15.231423377990723,39.917457580566406|-0.9193366765975952,5.620918273052666e-07,-0.3934718668460846|5.184078872844111e-07,1,2.1729746890741808e-07|Running
-347.0726318359375,15.226678848266602,39.71493911743164|-0.9344623684883118,0.000004030690433864947,-0.3560619056224823|0.0000037611705465678824,1,0.0000014492371747110155|Running
-347.8677062988281,15.181229591369629,39.63063049316406|-0.951248288154602,0.00000821542926132679,-0.3084262013435364|0.000007782297871017363,1,0.0000026344450816395693|Running
-349.8662414550781,15.195322036743164,39.55722427368164|-0.9847992062568665,0.000010331989869882818,-0.17369656264781952|0.000010146685781364795,1,0.0000019547983356460463|Running
-351.865966796875,15.198190689086914,39.58183288574219|-0.997114360332489,0.000004571323188429233,-0.07591400295495987|0.00000455698364021373,1,3.621153155108914e-07|Running
-353.99493408203125,15.198490142822266,39.71735763549805|-0.9999986290931702,0.0000026079978852067143,0.0016480294289067388|0.0000026079944746015826,1,-4.218487781315616e-09|Running
-355.0545959472656,15.19851016998291,39.8388786315918|-0.9994271993637085,0.000001891754550342739,0.03384123370051384|0.0000018905822116721538,1,-6.66400268301004e-08|Running
-355.8471984863281,15.198515892028809,39.947391510009766|-0.9984743595123291,0.0000015228825986923766,0.05521778017282486|0.0000015202792837953893,1,-8.915304761103471e-08|Running
-356.5072937011719,15.198515892028809,40.04066467285156|-0.997528612613678,0.0000011654840363917174,0.07026147842407227|0.0000011622395277299802,1,-8.70578205081074e-08|Running
-357.4307556152344,15.199723243713379,40.175872802734375|-0.9960915446281433,7.788226525917707e-07,0.08832666277885437|7.753180852887454e-07,1,-7.39848644570884e-08|Running
-358.6159973144531,15.203413963317871,40.362953186035156|-0.9940206408500671,6.298035941654234e-07,0.10919257253408432|6.255559696910495e-07,1,-7.315569661159316e-08|Running
-359.40472412109375,15.20642375946045,40.496986389160156|-0.9925881624221802,5.229164230513561e-07,0.12152688205242157|5.185667646401271e-07,1,-6.741898772588684e-08|Running
-360.1916198730469,15.20850658416748,40.64134979248047|-0.9910366535186768,4.826266604140983e-07,0.13359004259109497|4.777906497110962e-07,1,-6.825804632626387e-08|Running
-360.977783203125,15.204170227050781,40.789398193359375|-0.9895249009132385,4.0405691947853484e-07,0.1443624496459961|3.9934880646796955e-07,1,-6.15903772427373e-08|Running
-362.02447509765625,15.195778846740723,40.99461364746094|-0.9875164031982422,3.227508500458498e-07,0.15751637518405914|3.182589409789216e-07,1,-5.373996359026023e-08|Running
-362.9386291503906,15.196474075317383,41.18274688720703|-0.9857562184333801,2.8358712711451517e-07,0.16818052530288696|2.7910817834708723e-07,1,-5.027045801853092e-08|Running
-363.591552734375,15.197509765625,41.317657470703125|-0.9846820831298828,2.0981485704396619e-07,0.17435939610004425|2.0623947705189494e-07,1,-3.8624516918162044e-08|Running
-364.3750305175781,15.198108673095703,41.479557037353516|-0.9836150407791138,1.4569742745607073e-07,0.18028174340724945|1.4299487816060719e-07,1,-2.7986864381546184e-08|Running
-365.2890930175781,15.198375701904297,41.6684455871582|-0.982601523399353,1.3243439411780855e-07,0.1857261210680008|1.2982808073047636e-07,1,-2.619508876477994e-08|Running
-366.20318603515625,15.198469161987305,41.857330322265625|-0.9818093180656433,1.2666750137668714e-07,0.18986958265304565|1.2405996585584944e-07,1,-2.5619003807264562e-08|Running
-367.11724853515625,15.198501586914062,42.04621887207031|-0.981201708316803,1.0897233693185626e-07,0.19298489391803741|1.066361150492412e-07,1,-2.2492921303296498e-08|Running
-367.9007568359375,15.198512077331543,42.20812225341797|-0.980801522731781,1.1299352564719811e-07,0.19500862061977386|1.1050247650246092e-07,1,-2.3652939162843722e-08|Running
-368.68426513671875,15.198515892028809,42.370033264160156|-0.9804878234863281,8.772793336220275e-08,0.196579709649086|8.57509263596512e-08,1,-1.856852094306305e-08|Running
-369.72894287109375,15.198515892028809,42.585906982421875|-0.9801609516143799,1.1017817769243266e-07,0.19820308685302734|1.0763211832909292e-07,1,-2.3619111999551023e-08|Running
-370.5104675292969,15.198515892028809,42.756683349609375|-0.979586124420166,1.2343068078735087e-07,0.20102499425411224|1.2056896991907706e-07,1,-2.6479263226519834e-08|Running
-371.54827880859375,15.198515892028809,43.00320816040039|-0.9779773354530334,1.322824374483389e-07,0.20871104300022125|1.290801918685247e-07,1,-2.8963194509401546e-08|Running
-372.3248291015625,15.198515892028809,43.195438385009766|-0.9765790104866028,1.4266588266309554e-07,0.2151591032743454|1.389978621091359e-07,1,-3.2178441244923306e-08|Running
-373.0970764160156,15.198515892028809,43.4043083190918|-0.9745632410049438,2.6370454975221946e-07,0.22411273419857025|2.5642998480179813e-07,1,-6.156423637548869e-08|Running
-373.8646240234375,15.198515892028809,43.62971115112305|-0.9718595743179321,4.48668032504429e-07,0.23556098341941833|4.352210112301691e-07,1,-1.0907708514196202e-07|Running
-374.7574462890625,15.198515892028809,43.901771545410156|-0.9685129523277283,4.7350079057650873e-07,0.2489631325006485|4.577243828407518e-07,1,-1.212580400533625e-07|Running
-375.64556884765625,15.198515892028809,44.188751220703125|-0.9648287892341614,5.019593913857534e-07,0.2628791332244873|4.833047455576889e-07,1,-1.3562525680299586e-07|Running
-376.4045104980469,15.198515892028809,44.44168472290039|-0.9617246985435486,4.541770124433242e-07,0.2740175426006317|4.358323906217265e-07,1,-1.2782473390871019e-07|Running
-377.28851318359375,15.198515892028809,44.74103546142578|-0.9584122896194458,3.389440621504036e-07,0.28538718819618225|3.2399157134932466e-07,1,-9.960704971945233e-08|Running
-378.0463562011719,15.198515892028809,44.9972038269043|-0.9561365246772766,2.160868319833753e-07,0.2929214835166931|2.0596883132384392e-07,1,-6.538445518344815e-08|Running
-378.6778869628906,15.198515892028809,45.21062088012695|-0.9546226263046265,1.5787513518716878e-07,0.2978181838989258|1.5014492760201392e-07,1,-4.88331366454986e-08|Running
-379.3096618652344,15.198515892028809,45.423500061035156|-0.9534127116203308,1.4051254026981042e-07,0.30166903138160706|1.33427491277871e-07,1,-4.4091613915497874e-08|Running
-380.1942443847656,15.198515892028809,45.72111511230469|-0.9520654082298279,1.3438794610465266e-07,0.3058945834636688|1.274160439379557e-07,1,-4.275836218425866e-08|Running
-381.0790710449219,15.198515892028809,46.018062591552734|-0.9510698318481445,1.0666192906683136e-07,0.3089759349822998|1.0099888925196865e-07,1,-3.43228236943105e-08|Running
-381.83831787109375,15.198515892028809,46.270050048828125|-0.9506034255027771,1.2337342525370332e-07,0.3104080557823181|1.1668405619502664e-07,1,-4.0118667499200455e-08|Running
-382.7252197265625,15.198515892028809,46.56060791015625|-0.9504786729812622,5.712463746476715e-08,0.31078988313674927|5.3955155010498856e-08,1,-1.8795384804093374e-08|Running
-383.4854736328125,15.198515892028809,46.80940246582031|-0.9504573345184326,-1.4350863608569853e-08,0.31085509061813354|-1.3698017831131892e-08,1,4.283289722906147e-09|Running
-384.1207580566406,15.198515892028809,47.01156997680664|-0.950800895690918,-6.479423575456167e-08,0.3098025918006897|-6.144544073549696e-08,1,2.0567474834365385e-08|Running
-385.2660217285156,15.198515892028809,47.369667053222656|-0.9518776535987854,-2.299740664568617e-08,0.30647826194763184|-2.183992187099193e-08,1,7.2059704869786856e-09|Running
-385.9042663574219,15.198515892028809,47.56223678588867|-0.9527814984321594,7.96924339852012e-08,0.3036567270755768|7.550723069016385e-08,1,-2.552402023070499e-08|Running
-386.6722106933594,15.198515892028809,47.78653335571289|-0.954218864440918,1.318308306963445e-07,0.2991093099117279|1.2512212776982778e-07,1,-4.157987021358167e-08|Running
-387.312744140625,15.198515892028809,47.971309661865234|-0.9553922414779663,1.3180992652905843e-07,0.295339971780777|1.252902137593992e-07,1,-4.099891981468318e-08|Running
-387.9538269042969,15.198515892028809,48.15422821044922|-0.9564935564994812,1.321859741665321e-07,0.29175347089767456|1.2581656960719556e-07,1,-4.0593306493974524e-08|Running
-388.7232666015625,15.198515892028809,48.37346649169922|-0.9576137065887451,1.30518188257156e-07,0.2880555987358093|1.2440250429790467e-07,1,-3.953629601483044e-08|Running
-389.49267578125,15.198515892028809,48.59269714355469|-0.9585019946098328,1.0757330670685405e-07,0.2850858271121979|1.0266408168035923e-07,1,-3.216427657548593e-08|Running
-390.3907470703125,15.198515892028809,48.846683502197266|-0.959420382976532,1.177689057385578e-07,0.2819797098636627|1.1252689802176974e-07,1,-3.4783727898002326e-08|Running
-391.0322265625,15.198515892028809,49.02798843383789|-0.9599488973617554,1.0819042728371642e-07,0.280175119638443|1.0342934331220022e-07,1,-3.1778480291677624e-08|Running
-392.3165588378906,15.198515892028809,49.38631820678711|-0.9610520601272583,1.2445686081719032e-07,0.2763674557209015|1.1910787378610621e-07,1,-3.614029608911551e-08|Running
-393.4733581542969,15.198515892028809,49.70543670654297|-0.9619747996330261,1.1176152270309103e-07,0.27313825488090515|1.0705723241244414e-07,1,-3.2127175586538215e-08|Running
-394.37335205078125,15.198515892028809,49.95295333862305|-0.9625358581542969,1.1741949634824778e-07,0.271154522895813|1.1258535437264072e-07,1,-3.338338316893896e-08|Running
-395.7876281738281,15.198515892028809,50.34182357788086|-0.9631802439689636,5.8475119857348545e-08,0.26885655522346497|5.616760034854451e-08,1,-1.6274839254037943e-08|Running
-397.8447570800781,15.198515892028809,50.907466888427734|-0.9637606143951416,6.531817575705645e-08,0.2667686641216278|6.294378351867636e-08,1,-1.745122624186024e-08|Running
-399.51617431640625,15.198515892028809,51.3670654296875|-0.963982343673706,1.1085788287346077e-07,0.2659662067890167|1.0684183138209846e-07,1,-2.9568576920269152e-08|Running
-401.57330322265625,15.198515892028809,51.93267822265625|-0.9641140103340149,-1.7133134022628838e-08,0.26548853516578674|-1.65195537249474e-08,1,4.5440811113905966e-09|Running
-403.6304626464844,15.198515892028809,52.498291015625|-0.9641712307929993,-5.936268721029592e-08,0.26528072357177734|-5.721537377212371e-08,1,1.5822003263110673e-08|Running
-405.6913757324219,15.198515892028809,53.049556732177734|-0.9651240110397339,9.957786062386731e-08,0.2617931365966797|9.57784962452024e-08,1,-2.727241898980992e-08|Running
-407.63470458984375,15.198515892028809,53.52238082885742|-0.9683557152748108,1.4143877535843785e-07,0.2495739459991455|1.363746378046926e-07,1,-3.7582484679887784e-08|Running
-409.4529724121094,15.198515892028809,53.94413757324219|-0.9712008237838745,1.286262403255023e-07,0.23826225101947784|1.244228258201474e-07,1,-3.2681182204896686e-08|Running
-410.3633728027344,15.198515892028809,54.14971923828125|-0.9723085165023804,1.2108674241062545e-07,0.23370106518268585|1.1730068649740133e-07,1,-3.009949622878594e-08|Running
-411.4052429199219,15.198515892028809,54.37845230102539|-0.973541796207428,1.2283709338589688e-07,0.2285090535879135|1.1914794129097572e-07,1,-2.994014991486438e-08|Running
-412.186767578125,15.198515892028809,54.549659729003906|-0.9742705225944519,1.1677363431772392e-07,0.22538183629512787|1.1337143490663948e-07,1,-2.8037712596074016e-08|Running
-413.09912109375,15.198515892028809,54.74641418457031|-0.9750640392303467,1.184469553550116e-07,0.22192354500293732|1.1510249464663502e-07,1,-2.8003560359479707e-08|Running
-413.88201904296875,15.198515892028809,54.91107940673828|-0.9757949709892273,1.2558071205148735e-07,0.2186874896287918|1.2212117894705443e-07,1,-2.9336307605376533e-08|Running
-414.40399169921875,15.198515892028809,55.02059555053711|-0.9762207269668579,1.2055944864641788e-07,0.21677884459495544|1.1729694904261123e-07,1,-2.7916609468547904e-08|Running
-415.18780517578125,15.198515892028809,55.18095779418945|-0.9769315123558044,1.1542115174734136e-07,0.21355296671390533|1.1238503816457523e-07,1,-2.635727369693086e-08|Running
-415.841552734375,15.206404685974121,55.31001663208008|-0.9776414036750793,1.1867638960438853e-07,0.2102791965007782|1.1562936208520114e-07,1,-2.6785077267277302e-08|Running
-416.62615966796875,15.223599433898926,55.46421432495117|-0.9784125685691833,1.2811348426566838e-07,0.20666123926639557|1.2493522660861345e-07,1,-2.84295538222068e-08|Running
-417.4116516113281,15.244819641113281,55.61421585083008|-0.9792143106460571,1.219342919966948e-07,0.20282842218875885|1.1901063601271744e-07,1,-2.6610576853158818e-08|Running
-418.06707763671875,15.260584831237793,55.73505401611328|-0.9799511432647705,1.2660498782679497e-07,0.19923801720142365|1.2366550095066486e-07,1,-2.719786884597397e-08|Running
-418.8539123535156,15.27762508392334,55.87840270996094|-0.9807783961296082,1.213220741647092e-07,0.19512487947940826|1.1861291682180308e-07,1,-2.556869027614539e-08|Running
-419.6416015625,15.294830322265625,56.016944885253906|-0.9816431999206543,1.2549435268738307e-07,0.19072671234607697|1.228098227556984e-07,1,-2.589537650976581e-08|Running
-420.166748046875,15.307310104370117,56.10895538330078|-0.9821435213088989,1.227604684572725e-07,0.1881333291530609|1.2020343831409264e-07,1,-2.500054563370213e-08|Running
-420.95465087890625,15.328479766845703,56.24526596069336|-0.9828274250030518,1.1952131728776294e-07,0.1845272332429886|1.171307104641528e-07,1,-2.3855777797621158e-08|Running
-421.6118469238281,15.34823226928711,56.3552360534668|-0.9834338426589966,1.261606996649789e-07,0.18126732110977173|1.23718436384479e-07,1,-2.477998073402432e-08|Running
-422.26904296875,15.369095802307129,56.46474075317383|-0.9839732646942139,1.2238528768193646e-07,0.17831602692604065|1.2008202077140595e-07,1,-2.3709507246394423e-08|Running
-423.0580749511719,15.394780158996582,56.59401321411133|-0.9845815896987915,1.156187607875836e-07,0.1749260425567627|1.1352350526294686e-07,1,-2.1984201126201697e-08|Running
-423.84747314453125,15.420771598815918,56.720924377441406|-0.9851647019386292,1.197455503643141e-07,0.17161144316196442|1.1766043428451667e-07,1,-2.2321618331488935e-08|Running
-424.76922607421875,15.445414543151855,56.86623001098633|-0.9858155846595764,1.2380206726447796e-07,0.16783232986927032|1.217277798559735e-07,1,-2.2647219211080483e-08|Running
-425.5603332519531,15.457568168640137,56.98529815673828|-0.9864513278007507,1.1711998837427018e-07,0.1640542447566986|1.1522823939458249e-07,1,-2.104754592835434e-08|Running
-426.2199401855469,15.461488723754883,57.082191467285156|-0.9869778156280518,1.1683724210342916e-07,0.16085633635520935|1.1501801111535315e-07,1,-2.0620968044227084e-08|Running
-427.01300048828125,15.463115692138672,57.187496185302734|-0.9878754615783691,1.2047247821556084e-07,0.1552485078573227|1.1869675375919542e-07,1,-2.0707892289806296e-08|Running
-427.6744384765625,15.463665008544922,57.27070617675781|-0.9886698722839355,1.262323223727435e-07,0.15010610222816467|1.2448184349977964e-07,1,-2.1057632082488453e-08|Running
-428.46905517578125,15.46395206451416,57.36353302001953|-0.9896790385246277,1.5388313556741195e-07,0.14330194890499115|1.5191179159046442e-07,1,-2.469758442202874e-08|Running
-429.2646179199219,15.464065551757812,57.447540283203125|-0.9907577633857727,1.9535104911483359e-07,0.13564307987689972|1.9307455545458652e-07,1,-2.993831316189244e-08|Running
